"Time","Distance","Lap","Throttle","Brake","Fuel Remaining","Steering Wheel Angle","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR"
"558.000","24175","4","100.000000","0.000000","36.6467808","0.05591793","185.958096","191.214512","178.913632","183.164768"
"559.000","24242","4","100.000000","0.000000","36.6132960","0.05093491","185.958960","191.220672","178.909664","183.216288"
"560.000","24310","4","100.000000","0.000000","36.5795552","-0.02795736","185.951504","191.208656","178.908720","183.234224"
"561.000","24378","4","100.000000","0.000000","36.5455904","-0.00498301","185.943456","191.182752","178.915136","183.228080"
"562.000","24447","4","100.000000","0.000000","36.5114144","0.03598585","185.935232","191.153008","178.925040","183.213440"
"563.000","24516","4","100.000000","0.000000","36.4770496","-0.01411730","185.925408","191.124032","178.933888","183.198288"
"564.000","24586","4","100.000000","0.000000","36.4425568","0.10768138","185.915936","191.098512","178.945184","183.184720"
"565.000","24656","4","100.000000","0.000000","36.4079584","0.11626331","185.898672","191.099072","178.957824","183.187280"
"566.000","24727","4","100.000000","0.000000","36.3732800","0.11377180","185.880624","191.117952","178.970080","183.210096"
"567.000","24797","4","100.000000","0.000000","36.3385088","0.12982772","185.871408","191.140448","178.983472","183.246912"
"568.000","24869","5","100.000000","0.000000","36.3036640","0.14062285","185.866384","191.166352","178.997936","183.291952"
"569.000","24940","5","100.000000","0.000000","36.2687616","0.13287160","185.857104","191.200160","179.006128","183.350128"
"570.000","25011","5","100.000000","0.000000","36.2337760","0.16996592","185.841664","191.224736","178.999360","183.412064"
"571.000","25082","5","7.348952","100.000000","36.2100032","0.19709418","185.836608","191.265568","178.986192","183.484224"
"572.000","25138","5","22.916668","100.000000","36.2050048","0.44263612","185.887568","191.387984","178.977232","183.545472"
"573.000","25182","5","7.422935","100.000000","36.2008768","0.74299600","185.942592","191.518944","178.959920","183.589360"
"574.000","25214","5","6.905056","100.000000","36.1965664","1.16600584","185.981984","191.629760","178.936208","183.618160"
"575.000","25242","5","0.000000","39.413792","36.1800960","1.75957712","186.005952","191.725504","178.903920","183.638944"
"576.000","25268","5","76.596792","0.000000","36.1690176","1.93427664","186.012192","191.811392","178.866192","183.655792"
"577.000","25297","5","73.242920","0.000000","36.1397824","1.52978560","186.005328","191.899440","178.823664","183.680256"
"578.000","25328","5","100.000000","0.000000","36.1142656","0.35598992","185.989344","191.992576","178.781792","183.717760"
"579.000","25362","5","100.000000","0.000000","36.0819904","0.05564069","185.967344","192.070816","178.743168","183.757008"
"580.000","25399","5","100.000000","0.000000","36.0472448","-0.06311360","185.944672","192.115008","178.710608","183.775568"
"581.000","25440","5","100.000000","0.000000","36.0120128","-0.14505027","185.931568","192.130272","178.693040","183.775568"
"582.000","25484","5","100.000000","0.000000","35.9793056","0.69233576","185.926784","192.129408","178.695008","183.761440"
"583.000","25529","5","100.000000","0.000000","35.9504896","0.40997092","185.906352","192.160448","178.677984","183.797888"
"584.000","25575","5","100.000000","0.000000","35.9162592","-0.20677768","185.882352","192.196672","178.658784","183.863152"
"585.000","25624","5","100.000000","10.651735","35.8810880","-0.12428860","185.862768","192.204784","178.649536","183.901264"
"586.000","25667","5","17.410604","18.479686","35.8743200","-0.02851079","185.879968","192.217168","178.653136","183.912656"
"587.000","25701","5","0.000000","100.000000","35.8683936","1.74241120","185.933920","192.226608","178.686064","183.910288"
"588.000","25720","5","99.999984","0.000000","35.8591424","5.25078816","186.002048","192.227072","178.739472","183.910688"
"589.000","25723","5","89.420464","0.000000","35.8549472","5.19456864","186.021552","192.226736","178.779456","183.914880"
"590.000","25724","5","100.000000","0.000000","35.8421632","5.05941824","186.045344","192.226256","178.860912","183.929296"
"591.000","25727","5","100.000000","0.000000","35.8280288","4.96968800","186.096016","192.225296","178.915792","183.940880"
"592.000","25728","5","100.000000","0.000000","35.8138848","1.61477984","186.132896","192.224768","178.997392","183.959728"
"593.000","25733","5","100.000000","0.000000","35.7987168","3.00302496","186.229072","192.222832","179.163792","183.999104"
"594.000","25743","5","100.000000","0.000000","35.7758208","0.14588256","186.381792","192.219248","179.422048","184.062576"
"595.000","25760","5","100.000000","0.000000","35.7451968","-0.61589492","186.579856","192.213632","179.748144","184.147792"
"596.000","25776","5","100.000000","0.000000","35.7276832","4.82290944","186.740128","192.208992","179.999936","184.215664"
"597.000","25784","5","100.000000","0.000000","35.7211712","3.60638880","186.813392","192.206288","180.132480","184.251184"
"598.000","25786","5","100.000000","0.000000","35.7141984","3.63712416","186.849824","192.204976","180.247824","184.281120"
"599.000","25791","5","100.000000","0.000000","35.7063392","4.42606496","186.909792","192.199728","180.376160","184.313856"
"600.000","25801","5","57.336628","0.000000","35.6941984","5.28041984","186.988480","192.191072","180.564384","184.360512"
"601.000","25811","5","0.000000","0.000000","35.6891936","5.08683392","187.055008","192.184512","180.726944","184.402096"
"602.000","25818","5","55.832300","0.000000","35.6876576","4.37898528","187.102656","192.183072","180.829936","184.432320"
"603.000","25827","5","84.562264","0.000000","35.6777664","-0.00858085","187.153888","192.183232","180.950016","184.464240"
"604.000","25840","5","63.181264","0.000000","35.6662016","-0.32885036","187.207200","192.182416","181.081200","184.497632"
"605.000","25855","5","66.584464","0.000000","35.6526368","-0.66793220","187.253136","192.179984","181.202048","184.526176"
"606.000","25873","5","67.102340","0.000000","35.6358528","-0.35763840","187.288704","192.175008","181.305280","184.547632"
"607.000","25894","5","86.214536","0.000000","35.6155296","-0.31501024","187.313504","192.167392","181.386224","184.560576"
"608.000","25920","5","100.000000","0.000000","35.5827520","-0.01660828","187.330560","192.156976","181.453952","184.567072"
"609.000","25949","5","100.000000","0.000000","35.5539776","-0.07197063","187.338352","192.146016","181.505072","184.571168"
"610.000","25983","5","100.000000","0.000000","35.5218656","-0.04069055","187.339232","192.133888","181.539360","184.571264"
"611.000","26021","5","100.000000","0.000000","35.4885664","-0.01051840","187.334112","192.120064","181.560544","184.567104"
"612.000","26061","5","100.000000","0.000000","35.4581248","0.08525941","187.325792","192.105280","181.570192","184.559424"
"613.000","26104","5","100.000000","0.000000","35.4259840","0.03432557","187.313952","192.090016","181.570128","184.549824"
"614.000","26149","5","100.000000","0.000000","35.3922720","0.08470596","187.299936","192.072240","181.564816","184.537408"
"615.000","26198","5","100.000000","0.000000","35.3596512","0.30034864","187.282944","192.057952","181.554560","184.529264"
"616.000","26247","5","100.000000","0.000000","35.3285664","0.58077228","187.258016","192.069920","181.535600","184.543472"
"617.000","26299","5","100.000000","0.000000","35.2967552","0.30090154","187.229568","192.124384","181.510976","184.601760"
"618.000","26351","5","100.000000","0.000000","35.2643168","0.20263066","187.198816","192.182384","181.484944","184.671984"
"619.000","26405","5","0.000000","52.722496","35.2379296","-0.11238502","187.173504","192.213632","181.460656","184.718832"
"620.000","26450","5","0.000000","78.768032","35.2362240","-0.06726488","187.190512","192.241408","181.447568","184.729392"
"621.000","26484","5","2.071516","39.413804","35.2324256","-0.13840590","187.229200","192.266896","181.444768","184.720224"
"622.000","26511","5","38.101108","0.000000","35.2275776","-0.49493216","187.250288","192.276320","181.434480","184.697008"
"623.000","26534","5","0.000000","100.000000","35.2224704","-0.25466496","187.257888","192.272896","181.416880","184.667216"
"624.000","26543","5","0.000000","100.000000","35.2219072","-0.15307665","187.262064","192.271008","181.405616","184.648880"
"625.000","26543","5","0.000000","100.000000","35.2213248","-0.12511821","187.262096","192.270576","181.404688","184.647632"
